fare_amount,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,hourofday,dayofweek
12.1,1,-74.004385,40.72159,-73.972059,40.754496,10,2
25.0,1,-73.99134064,40.72751999,-73.97631073,40.65357208,14,2
7.5,1,-73.986498,40.743052,-73.97233299999999,40.763162,23,3
9.0,3,-73.98206329,40.77207184,-73.96825409,40.80062485,18,0
6.0,1,-73.978133,40.75551,-73.979412,40.753774,6,2
9.0,2,-73.968715,40.752477,-73.956862,40.770865,12,1
7.3,1,-73.980997,40.782302,-73.982417,40.768105,21,0
9.0,2,-73.951859,40.784628000000005,-73.953097,40.766626,12,1
5.5,1,-73.99478149,40.72499847,-73.98754883,40.73874664,0,3
16.0,3,-73.98763199999999,40.722537,-73.959369,40.767677,16,5
13.7,1,-73.988838,40.723096000000005,-73.998841,40.680997999999995,6,2
16.0,1,-73.968848,40.754252,-73.928732,40.763377,2,3
4.9,5,-73.980133,40.748182,-73.969273,40.751509999999996,20,0
7.7,3,-73.991453,40.750152,-74.0029,40.727114,20,3
6.5,1,-73.978601,40.729713000000004,-73.986409,40.7404,22,1
12.0,1,-73.977047,40.743463,-74.005987,40.72441,19,0
10.1,2,-74.0002,40.7305,-73.9575,40.7117,19,0
10.9,2,-73.96806,40.762325,-73.98909599999999,40.757715000000005,20,2
7.7,2,-73.980528,40.763943,-73.984297,40.740718,9,1
7.5,1,-73.982527,40.751205,-73.979392,40.73652,0,4
5.3,4,-73.979635,40.749435999999996,-73.978913,40.761745,6,0
12.5,1,-73.955363,40.788478999999995,-73.991015,40.750415000000004,8,5
10.1,2,-73.964849,40.807002000000004,-73.98779,40.771353000000005,19,0
8.5,1,-73.987916,40.720836,-74.011619,40.707899,21,3
22.1,1,-74.00872700000001,40.711183,-73.97771,40.752598,1,4
19.3,2,-73.962039,40.779326,-73.979835,40.764253000000004,13,5
59.5,2,-73.53165600000001,40.696077,-73.53165600000001,40.696077,17,5
14.9,5,-73.96096,40.761105,-73.9639,40.710377,16,2
9.5,2,-73.980575,40.744492,-73.983027,40.722590000000004,2,6
8.1,1,-73.947414,40.632473,-73.913033,40.635574,12,6
6.5,5,-73.955053,40.783577,-73.946117,40.773755,19,5
8.0,3,-73.97451019,40.76218033,-73.99137115,40.74998856,14,2
32.5,3,-73.885253,40.772693,-73.99461,40.750884,14,4
4.1,2,-73.975803,40.75994,-73.975185,40.765361999999996,10,1
4.5,1,-73.972563,40.789497999999995,-73.970996,40.784281,0,5
7.0,1,-74.007042,40.64861,-74.007042,40.648612,22,5
15.0,5,-73.9495,40.785027,-73.989715,40.752192,11,4
29.0,1,-73.953323,40.78253,-74.010712,40.709244,15,0
6.0,1,-73.99224,40.725275,-73.977858,40.725477000000005,11,2
9.7,1,-74.002998,40.748048,-73.985202,40.730717999999996,17,0
5.7,2,-74.005411,40.73421,-73.991149,40.745476000000004,23,4
7.3,1,-73.981732,40.732652,-73.997287,40.746978000000006,6,1
7.0,1,-73.987472,40.755388,-73.980496,40.742540000000005,18,4
7.3,5,-73.99095,40.750772,-73.98635,40.740283000000005,17,5
7.3,1,-73.990597,40.751084999999996,-73.974733,40.755577,9,2
5.5,1,-74.00845699999999,40.719852,-74.006242,40.734196999999995,10,1
15.0,5,-73.986692,40.755872,-73.95836,40.801547,11,4
49.8,2,-73.77838,40.646813,-73.97510799999999,40.755144,13,6
8.1,1,-73.972697,40.76401,-73.96600500000001,40.789898,20,5
11.7,1,-73.97879499999999,40.741075,-73.963123,40.775098,0,4
5.3,2,-73.975445,40.745562,-73.975788,40.754591999999995,6,1
8.1,1,-73.98581999999999,40.752199,-73.96486999999999,40.764874,23,5
6.0,5,-73.994098,40.751462,-73.97858199999999,40.76249,1,0
6.0,1,-73.984452,40.748692,-74.00421800000001,40.751775,22,4
6.9,2,-73.952781,40.7867,-73.972594,40.78097,22,0
71.8,1,-73.776782,40.645308,-73.887033,40.849803,17,1
3.3,1,-73.994646,40.7608,-73.991328,40.759594,15,2
4.9,2,-73.978264,40.724883,-73.987249,40.733007,11,1
41.3,2,-74.005531,40.745718,-73.905742,40.887449,8,0
12.9,5,-73.894358,40.773257,-73.916223,40.782503000000005,16,2
16.9,1,-73.972189,40.807088,-73.972189,40.807088,15,5
5.3,2,-73.998773,40.724707,-74.003443,40.736862,20,0
5.3,1,-74.005605,40.738219,-73.992452,40.730463,7,3
8.1,1,-73.987616,40.732476,-73.98594,40.752088,14,3
8.5,1,-73.982462,40.746155,-73.969042,40.763026,17,4
9.5,6,-73.974695,40.7553,-73.98306,40.770307,12,1
6.1,3,-73.966728,40.804413000000004,-73.978216,40.788053000000005,20,3
5.3,4,-73.987953,40.738135,-73.97893499999999,40.752122,3,2
9.3,2,-73.986864,40.760383000000004,-73.983085,40.766302,12,5
5.0,1,-73.98031616,40.77069092,-73.97978973,40.77227783,20,5
28.5,1,-73.943579,40.836118,-73.88699,40.768093,8,1
6.5,1,-73.983517,40.738232,-73.985247,40.752967,22,4
5.0,1,-73.98577,40.753127,-73.981613,40.761134999999996,9,5
6.1,1,-74.006497,40.731752,-74.007428,40.746635,18,0
7.5,1,-73.97729492,40.72652817,-73.99950409,40.73860168,20,0
9.7,1,-73.990053,40.735172999999996,-73.97865300000001,40.760128,22,3
5.0,1,-74.002086,40.729668,-74.001363,40.730987,19,0
7.0,1,-73.94821929999999,40.77469635,-73.96259308,40.77003098,12,2
8.1,3,-73.953435,40.81118,-73.95253000000001,40.812540000000006,22,4
9.5,1,-73.946742,40.780438000000004,-73.967036,40.798525,6,3
4.5,2,-73.97104,40.766907,-73.980088,40.76522,12,1
4.9,2,-73.990335,40.756896999999995,-73.981702,40.757484999999996,11,1
6.1,5,-73.98218,40.763303,-73.979088,40.752718,9,5
11.7,1,-73.985662,40.744707,-73.978548,40.783297999999995,22,2
7.3,1,-73.99204,40.738245,-73.99818499999999,40.755982,11,4
3.7,1,-73.982659,40.742558,-73.99010899999999,40.741007,14,4
8.5,1,-73.970146,40.757024,-73.945083,40.778656,21,3
4.1,1,-73.988474,40.744284,-73.99641700000001,40.737212,21,2
8.5,5,-73.955427,40.782667,-73.96726,40.766647999999996,18,0
8.0,2,-73.96566772,40.76310349,-73.98494720000001,40.76733398,18,1
7.3,3,-73.95971999999999,40.820251,-73.942937,40.833294,22,4
5.3,1,-74.00263000000001,40.73953,-73.993075,40.742942,0,6
4.9,1,-73.99028299999999,40.771912,-73.990992,40.761095000000005,9,3
6.1,3,-73.975971,40.760052,-73.990235,40.751371,20,3
12.9,2,-73.998823,40.744671999999994,-73.961433,40.796007,8,4
20.0,1,-74.0075531,40.71526718,-73.98978424,40.75649643,14,4
6.0,1,-73.980625,40.741832,-73.972712,40.736652,0,0
6.0,1,-73.962888,40.758697,-73.952777,40.77243,0,0
25.7,1,-74.00020699999999,40.731438,-73.999875,40.732234999999996,11,1
10.5,1,-73.998639,40.724703999999996,-74.00790699999999,40.704776,20,2
5.5,1,-73.969619,40.757278,-73.965128,40.763584,22,4
28.9,1,-73.8837,40.755689000000004,-73.762146,40.742543,2,2
13.0,1,-74.004635,40.747195,-73.975082,40.787527000000004,18,5
8.5,1,-73.980985,40.763887,-73.973747,40.75567,0,6
12.0,1,-73.991805,40.749942,-73.982102,40.763071999999994,17,2
15.0,5,-73.954612,40.780952,-73.972497,40.745112,11,4
69.5,1,-73.972272,40.794146000000005,-74.1777,40.690333,13,6
9.0,1,-74.00749499999999,40.741766,-73.985404,40.768823,9,3
11.0,1,-73.99448199999999,40.74067,-74.011422,40.714591999999996,10,4
9.7,1,-73.978685,40.78768,-73.949822,40.81382,12,0
10.5,1,-74.01538199999999,40.715928000000005,-73.990375,40.73151,20,5
5.5,6,-73.980542,40.766192,-73.989887,40.772712,11,5
12.5,1,-73.989688,40.750827,-73.96749200000001,40.759294,11,1
21.7,1,-73.971018,40.760282000000004,-73.99019,40.751545,0,1
9.3,5,-73.991108,40.72919,-73.960625,40.761235,5,4
6.1,1,-73.991148,40.733695000000004,-73.992961,40.74068,10,5
10.5,2,-73.976017,40.719155,-74.011513,40.702932000000004,12,2
9.7,1,-73.96606700000001,40.767913,-73.990708,40.761234,22,3
2.9,1,-73.991455,40.685277,-73.994035,40.686207,8,2
13.0,1,-73.972349,40.756082,-73.967112,40.788338,17,2
4.0,1,-73.969918,40.759937,-73.975397,40.752767999999996,14,1
25.87,2,-73.981649,40.745622999999995,-73.861613,40.768345000000004,21,1
6.5,5,-73.989908,40.739371999999996,-73.98194699999999,40.728462,12,0
9.5,1,-73.988812,40.722727,-73.96659,40.757641,21,6
4.1,1,-73.960048,40.767097,-73.955893,40.77368,20,4
8.5,5,-73.998178,40.726223,-73.98326999999999,40.760558,19,3
7.0,1,-73.99374399999999,40.741797,-73.977948,40.754549,22,5
4.5,1,-73.98232,40.731677000000005,-73.974968,40.741727000000004,6,4
26.0,1,-74.00109499999999,40.730895000000004,-73.942667,40.823572,14,2
5.3,2,-73.942598,40.714132,-73.954832,40.708933,9,6
14.5,2,-73.981326,40.725094,-73.940628,40.794084000000005,16,2
6.5,1,-73.99089000000001,40.750838,-73.988556,40.734217,22,4
7.0,2,-74.00510799999999,40.741032000000004,-74.00419699999999,40.72977,0,6
8.0,1,-73.95366,40.770905,-73.96292,40.762612,23,5
10.0,3,-73.992773,40.745418,-73.99734000000001,40.719384999999996,19,5
4.1,1,-74.002341,40.750364000000005,-73.995731,40.7592,14,4
6.5,2,-73.964712,40.75692,-73.982853,40.735425,18,0
5.0,1,-73.981511,40.732535,-73.981864,40.740534000000004,7,3
10.0,1,-73.968977,40.761055,-73.984018,40.744332,18,6
9.0,2,-73.97976685,40.77688599,-73.9604187,40.77981567,22,3
49.8,1,-73.783455,40.648615,-73.986993,40.763407,8,2
6.0,1,-73.98558,40.759291999999995,-73.995775,40.759227,4,3
6.5,1,-73.986719,40.746345,-73.963592,40.758407,22,2
5.3,1,-73.991451,40.749629,-73.977948,40.763791,8,3
10.1,1,-73.99440200000001,40.717076,-74.00344100000001,40.740049,19,2
8.5,1,-73.98848199999999,40.68962,-73.967628,40.687296999999994,21,2
10.5,4,-73.982137,40.769767,-73.977987,40.752334999999995,19,1
4.9,1,-74.00639,40.733270000000005,-73.993837,40.747462,10,6
4.5,5,-74.00588,40.743584999999996,-73.99816700000001,40.740642,20,3
33.5,1,-73.972915,40.764519,-73.916441,40.870518,21,6
6.1,1,-73.964399,40.773182,-73.952613,40.772059000000006,7,3
16.9,1,-73.137393,41.366138,-73.137393,41.366138,15,5
10.0,1,-73.988597,40.748672,-73.995947,40.764002000000005,14,3
9.7,1,-73.993641,40.741807,-73.98831,40.770711999999996,16,6
3.0,1,-73.983397,40.727644,-73.988215,40.729693,15,2
6.5,5,-73.996235,40.723977000000005,-74.009105,40.710525,1,5
6.0,1,-73.981738,40.743182,-73.993775,40.745166999999995,10,1
8.1,2,-73.979208,40.744568,-73.99521,40.72322,19,0
9.5,1,-73.961004,40.778388,-73.973899,40.757020000000004,14,3
3.3,6,-74.006135,40.745165,-74.00351500000001,40.748647,17,3
12.5,1,-73.96109772,40.75759125,-73.94998169,40.76213837,17,0
17.0,1,-73.991008,40.729927,-73.938168,40.755532,16,1
4.5,2,-73.999215,40.722162,-74.007862,40.713425,8,1
7.3,1,-73.995227,40.732913,-73.98754,40.73518,7,1
12.5,1,-73.990463,40.740438,-74.01347700000001,40.703638,22,0
9.0,5,-73.999792,40.734435,-73.98471500000001,40.718977,20,3
7.5,1,-74.005437,40.74609,-73.998502,40.760782,18,1
7.0,1,-73.983042,40.73072,-73.971746,40.74988,3,4
14.0,1,-73.979787,40.759297,-74.003052,40.721621999999996,22,3
10.1,5,-73.972848,40.795655,-73.967712,40.763008,10,4
6.0,1,-73.96089935,40.78092957,-73.97390747,40.77927017,0,5
21.0,2,-73.97449300000001,40.753457,-73.980642,40.674848,20,2
10.5,1,-74.015325,40.709311,-73.995612,40.759727000000005,20,2
5.3,1,-74.001398,40.727546999999994,-73.998407,40.715755,8,3
5.5,1,-73.994295,40.738745,-74.00296999999999,40.749367,22,4
5.3,1,-73.97981800000001,40.770398,-73.980173,40.760887,2,5
4.9,1,-73.972588,40.750393,-73.972903,40.757746999999995,13,6
37.33,1,-73.86599,40.770866999999996,-73.978562,40.783515,11,3
6.0,2,-73.992547,40.758759999999995,-74.00616,40.743842,18,0
14.5,5,-73.9521637,40.78166962,-73.98647308,40.76686859,11,4
6.5,1,-73.973803,40.744062,-73.981483,40.750997,21,5
14.5,1,-74.001543,40.727687,-73.963605,40.718788,10,3
4.5,2,-73.99093628,40.77015686,-73.9853363,40.77843475,16,1
9.5,1,-73.984365,40.754692,-73.98015699999999,40.78058,14,5
3.7,6,-73.986987,40.750877,-73.984285,40.75456,20,1
8.5,1,-73.983602,40.746925,-73.97792,40.730402000000005,21,3
7.5,1,-73.99033,40.741934,-73.990098,40.756646999999994,0,4
6.5,1,-73.956322,40.771561,-73.967463,40.762951,10,2
29.5,2,-73.99648499999999,40.763055,-73.95997,40.687407,17,5
8.1,1,-73.96016800000001,40.76206,-73.982117,40.774468,20,5
13.0,2,-73.992012,40.721857,-73.991352,40.76041,19,1
13.0,1,-73.963477,40.768446999999995,-73.95563299999999,40.745967,13,4
9.5,1,-74.002652,40.713846999999994,-74.015345,40.708717,1,5
6.0,4,-73.98536682,40.74737549,-73.98920441,40.75769043,12,0
7.5,1,-73.9836,40.781042,-73.96417199999999,40.776379999999996,11,3
8.5,1,-73.98113599999999,40.779205,-73.997908,40.754164,9,1
8.5,1,-74.014574,40.709413,-74.006875,40.740716,21,3
8.1,1,-73.96775699999999,40.759992,-73.984713,40.777278,14,4
9.0,1,-73.99129486,40.75009155,-73.98230743,40.76838303,23,3
11.0,1,-73.99378,40.721022,-73.992315,40.697287,11,4
16.1,2,-73.947103,40.780088,-73.928115,40.861942,14,0
10.1,1,-73.98097299999999,40.759952,-73.98073000000001,40.743552,5,3
4.5,1,-73.975278,40.741637,-73.98192,40.744985,14,2
7.0,1,-74.00605300000001,40.740371,-73.999561,40.758076,0,5
9.0,1,-74.004511,40.715543,-73.999848,40.73877,23,6
15.0,4,-74.002943,40.760447,-74.00208,40.719165000000004,3,4
6.5,1,-73.964105,40.792545000000004,-73.982235,40.77875,10,5
12.0,3,-73.976098,40.744007,-73.97059,40.766585,17,4
7.0,2,-73.989991,40.7295,-73.986929,40.715958,18,2
9.7,1,-73.948083,40.778597,-73.952412,40.800368,20,2
65.0,1,-73.97238,40.758257,-73.99374300000001,40.66858,19,5
7.0,1,-73.98728943,40.74804688,-73.96987152,40.75295639,21,1
7.5,3,-73.977028,40.75392,-73.983532,40.738321,13,2
4.5,1,-73.988637,40.748471,-73.989692,40.739237,19,6
8.5,1,-73.982395,40.767924,-73.988277,40.751086,23,2
62.5,1,-73.782617,40.64436,-73.97525300000001,40.637088,17,5
6.5,1,-73.995182,40.755342,-73.988543,40.769090000000006,8,2
5.5,1,-73.98628000000001,40.757073,-73.996785,40.762716999999995,22,0
13.5,1,-73.98830414,40.74676514,-73.95117188,40.77439117,13,6
3.5,1,-73.978274,40.752264000000004,-73.973125,40.748393,11,2
10.0,2,-73.967508,40.802777,-73.98546800000001,40.778628999999995,20,0
14.5,1,-73.97360229,40.75637054,-73.98848724,40.737178799999995,2,6
6.5,4,-73.969647,40.763565,-73.95416800000001,40.78693,13,3
16.1,1,-73.9794,40.682809999999996,-74.004347,40.7122,20,3
10.9,2,-73.852953,40.829053,-73.848725,40.833047,20,2
5.0,1,-73.96846771,40.76503754,-73.96015167,40.77026367,12,4
3.3,1,-73.997978,40.74606,-73.9942,40.751067,12,2
5.0,6,-73.989325,40.691007,-73.985072,40.696015,17,4
18.5,3,-73.981883,40.763081,-74.00839,40.742418,12,6
4.9,1,-73.978155,40.729358000000005,-73.986518,40.719573,9,1
14.5,1,-73.97459412,40.75716019,-73.92204285,40.76334381,2,6
6.0,2,-73.976549,40.751472,-73.990883,40.755719,13,5
8.5,1,-73.990601,40.736684000000004,-73.99153199999999,40.750378000000005,22,1
44.67,5,-73.98777,40.758187,-73.861898,40.768457,16,2
4.5,1,-74.001202,40.731324,-73.98787,40.725547,7,4
3.7,1,-73.988568,40.769315,-73.982637,40.777196999999994,11,3
16.0,1,-73.95177,40.714117,-73.980503,40.67147,7,4
8.0,4,-74.00433000000001,40.742217,-73.985037,40.739745,21,1
8.0,1,-74.00735,40.715605,-74.005098,40.737362,21,0
4.5,1,-73.974177,40.762518,-73.964025,40.757721999999994,12,5
8.0,1,-73.99117279,40.72986603,-73.99052429,40.74301147,17,4
8.5,6,-73.98893199999999,40.734192,-73.99044,40.717897,0,1
3.5,1,-74.001487,40.730862,-73.99794,40.735802,15,2
9.3,2,-73.978328,40.788307,-73.979518,40.757753,1,6
13.5,1,-73.994415,40.745931,-73.997293,40.724907,0,3
46.33,1,-73.86451721,40.77053833,-73.97602081,40.75367355,1,5
7.0,1,-73.978262,40.745539,-73.96727,40.760646,13,6
4.5,2,-73.955905,40.767712,-73.947028,40.777617,1,3
4.1,1,-73.99745,40.756613,-73.992262,40.75493,16,1
15.3,2,-73.96494,40.77515,-73.99683,40.731592,14,2
16.9,1,-73.865545,40.771232,-73.83833800000001,40.715468,5,5
12.9,6,-73.963897,40.776862,-73.995152,40.744827,11,3
15.0,1,-73.983175,40.764417,-73.956457,40.747609000000004,12,3
22.0,1,-73.99681600000001,40.735444,-73.95615600000001,40.783455,12,6
15.0,1,-73.98994,40.700783,-73.995937,40.738605,23,6
32.8,2,-73.99805,40.722643,-73.994505,40.75181,3,5
4.1,1,-73.984915,40.748083,-73.989213,40.739167,7,4
11.5,1,-74.014484,40.71697,-73.999572,40.733892,16,6
11.5,2,-73.99361400000001,40.756307,-73.990023,40.733123,1,5
6.5,5,-73.972593,40.754938,-73.988398,40.763308,0,4
7.7,5,-73.976858,40.747690000000006,-73.97216800000001,40.759207,19,2
4.9,1,-73.999815,40.738727000000004,-73.99888299999999,40.749727,20,4
35.83,1,-73.865995,40.771212,-73.96972,40.761196999999996,17,1
4.5,1,-74.004921,40.730081,-73.99552,40.721434,18,1
8.1,1,-73.963581,40.791946,-73.945427,40.774039,22,4
9.0,1,-73.987107,40.744915999999996,-73.970706,40.761024,7,0
8.5,1,-73.96704100000001,40.803859,-73.954104,40.787375,23,2
32.5,1,-73.872917,40.77408,-73.971655,40.752063,21,4
8.1,1,-74.001853,40.729445,-73.9865,40.761058,20,5
8.5,1,-73.967965,40.755657,-73.992065,40.725972999999996,13,5
8.0,3,-74.00465799999999,40.742106,-73.989515,40.745626,19,4
6.5,1,-73.99780799999999,40.751543,-73.991253,40.739313,23,2
9.5,1,-73.988893,40.726896999999994,-74.0086,40.713632000000004,17,5
8.1,1,-73.986215,40.761088,-73.99042,40.772158000000005,17,3
41.5,1,-74.01091,40.71367,-73.81992,40.733497,13,2
13.0,1,-73.992483,40.740235999999996,-74.014769,40.715781,12,5
12.0,1,-73.985672,40.778207,-73.983387,40.756388,17,2
8.0,2,-73.993747,40.720732,-73.985834,40.740134000000005,13,6
9.5,2,-73.99124300000001,40.727584,-73.97565300000001,40.74795,0,1
13.7,1,-73.984576,40.758646,-73.95167099999999,40.745934999999996,6,4
18.9,1,-73.870797,40.773728999999996,-73.974907,40.765155,4,6
4.5,1,-73.992322,40.74922,-73.989127,40.742334,14,2
12.5,1,-73.98271179,40.75689697,-73.97982025,40.78383636,10,3
5.5,1,-73.98216500000001,40.749022,-73.981317,40.758962,0,4
28.5,2,-74.00845,40.704205,-73.885667,40.773223,7,5
9.7,3,-73.982217,40.782922,-73.958625,40.764222,11,4
6.9,2,-74.000883,40.731646000000005,-73.980441,40.721917,7,2
34.83,6,-73.97968,40.733472,-73.865325,40.770665,0,6
8.5,1,-73.98071999999999,40.730633000000005,-74.004823,40.746843,21,4
4.0,3,-73.98211500000001,40.778588,-73.98840600000001,40.778268,21,4
8.0,4,-73.99033,40.734982,-73.983082,40.723545,1,1
4.0,1,-73.968467,40.801765,-73.97274499999999,40.795077,12,2
4.5,1,-73.965407,40.765915,-73.975288,40.757166999999995,19,0
3.5,1,-73.958208,40.764657,-73.955898,40.770402000000004,15,2
11.5,1,-73.97629547,40.75596619,-73.94717407,40.77986526,8,1
8.1,2,-73.991017,40.755846999999996,-73.99275899999999,40.748359,0,5
6.5,2,-73.987267,40.718402000000005,-74.004425,40.721262,20,1
5.3,1,-74.007824,40.711633,-74.001356,40.716194,14,2
8.0,1,-73.97738100000001,40.751907,-73.983685,40.76251,10,1
3.7,1,-73.97116,40.757568,-73.966872,40.755318,21,6
9.0,1,-73.994155,40.690758,-73.983369,40.672733,23,3
3.7,1,-73.98671999999999,40.75121,-73.990612,40.756213,16,4
5.5,2,-73.96866,40.761687,-73.98132,40.768895,10,1
9.7,1,-73.980857,40.76018,-74.004263,40.737988,19,4
10.0,6,-74.00160699999999,40.73573,-73.98258,40.744377,12,1
5.5,1,-73.98924699999999,40.756454,-74.000136,40.758478000000004,7,1
19.0,1,-73.951438,40.825148999999996,-73.994378,40.759173,18,3
5.0,1,-73.985442,40.757478000000006,-73.979672,40.751979999999996,15,5
36.83,1,-73.86341858,40.76991653,-73.96908569,40.76581573,3,5
10.5,1,-73.98345947,40.75025177,-74.00170898,40.75231934,21,3
3.7,1,-73.974271,40.788636,-73.973596,40.794645,10,1
8.1,1,-73.975792,40.748967,-73.950271,40.783892,21,4
6.5,1,-73.967642,40.80312,-73.97547800000001,40.78445,21,5
39.83,2,-73.872415,40.774162,-73.973947,40.796385,22,5
8.0,1,-73.95660500000001,40.77044,-73.973122,40.746815000000005,9,0
17.5,1,-73.996218,40.729317,-73.97098000000001,40.783396999999994,13,4
8.0,1,-73.980985,40.750921999999996,-73.978468,40.762867,21,0
8.5,5,-73.95908,40.763462,-73.974577,40.777927000000005,20,0
49.8,1,-73.951699,40.773494,-73.79578199999999,40.644490000000005,8,2
3.7,2,-73.97260899999999,40.761931,-73.965526,40.771491999999995,21,3
52.0,3,-74.00175,40.735632,-73.789377,40.642082,9,4
7.3,3,-73.96507700000001,40.769577000000005,-73.969202,40.759983,22,4
11.5,1,-73.98418427,40.76475143,-73.97200012,40.75703812,18,6
9.0,1,-73.991326,40.756039,-73.988434,40.748129999999996,6,4
3.5,1,-73.965968,40.805532,-73.966445,40.800663,15,2
7.3,1,-73.932955,40.751762,-73.907372,40.753177,6,1
11.5,1,-73.98116302,40.7818985,-73.95599365,40.77902985,18,6
11.5,6,-73.999912,40.733037,-73.99175799999999,40.71976,17,4
13.7,1,-73.987173,40.734832,-74.009835,40.719008,22,2
14.5,1,-74.016,40.714639,-73.981752,40.690337,15,0
13.0,1,-73.97663879,40.75160217,-73.98778534,40.76289749,11,3
5.7,2,-74.015272,40.709297,-74.00723,40.71803,8,1
5.5,1,-73.972218,40.764678,-73.978321,40.772940999999996,14,5
3.7,1,-73.972323,40.763233,-73.97684699999999,40.758322,10,0
22.5,1,-74.014975,40.709525,-73.971308,40.755568,2,6
7.3,1,-73.98590300000001,40.745616999999996,-73.98818299999999,40.74264,20,1
11.5,1,-73.99534,40.754517,-73.97839599999999,40.765008,0,6
19.7,1,-73.996342,40.677434999999996,-74.00509100000001,40.746282,7,4
5.3,4,-73.983746,40.757426,-73.98615,40.745351,19,1
7.0,1,-73.95349300000001,40.767212,-73.968525,40.7696,4,5
10.5,1,-73.982085,40.778162,-73.95399300000001,40.770437,16,4
3.7,1,-73.97065500000001,40.758615,-73.974076,40.751104999999995,21,1
13.0,1,-73.981974,40.770632,-73.982748,40.750865999999995,16,6
7.0,1,-73.995788,40.738782,-73.97453900000001,40.747541,11,4
9.5,1,-74.006642,40.731427000000004,-73.987635,40.741477,20,3
5.7,5,-73.863262,40.76937,-74.010983,40.721877,13,5
14.5,1,-73.95467377,40.77407837,-73.97730255,40.75914383,10,3
6.5,1,-73.98791899999999,40.728458,-73.980239,40.742853000000004,5,1
6.5,1,-73.98093399999999,40.782135,-73.96159399999999,40.780417,21,5
7.3,1,-73.96761,40.769077,-73.973272,40.751015,7,1
7.7,2,-74.017275,40.705388,-74.00859200000001,40.733422999999995,8,0
9.0,2,-73.99356842,40.74679947,-73.97003174,40.75431061,13,3
10.5,4,-73.960394,40.780977,-73.97881,40.766779,18,1
8.5,1,-73.970223,40.759208,-73.990978,40.743852000000004,14,6
4.0,1,-73.9967,40.742796999999996,-73.994242,40.740984999999995,14,1
